date,category,n_requests,TMAX,TMIN,PRCP,SNOW,weekday,is_weekend
2025-01-01,BUILDING,873,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,FLOODING,40,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,HEAT,951,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,NOISE,5539,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,OTHER,483,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,PARKING,1987,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,SANITATION,278,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,SOCIAL,248,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-01,STREET,474,10.6,3.9,0.0,0.0,Wednesday,False
2025-01-02,BUILDING,2021,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,FLOODING,69,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,HEAT,1709,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,NOISE,5480,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,OTHER,547,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,PARKING,2300,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,SANITATION,494,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,SNOW_ICE,2,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,SOCIAL,293,6.1,0.6,0.0,0.0,Thursday,False
2025-01-02,STREET,896,6.1,0.6,0.0,0.0,Thursday,False
2025-01-03,BUILDING,2000,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,FLOODING,67,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,HEAT,1645,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,NOISE,3542,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,OTHER,529,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,PARKING,2359,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,SANITATION,503,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,SNOW_ICE,5,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,SOCIAL,314,3.9,-0.5,0.0,0.0,Friday,False
2025-01-03,STREET,720,3.9,-0.5,0.0,0.0,Friday,False
2025-01-04,BUILDING,1304,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,FLOODING,34,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,HEAT,2349,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,NOISE,4331,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,OTHER,401,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,PARKING,1966,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,SANITATION,335,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,SNOW_ICE,10,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,SOCIAL,298,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-04,STREET,431,0.6,-2.1,0.0,0.0,Saturday,True
2025-01-05,BUILDING,1140,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,FLOODING,37,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,HEAT,2217,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,NOISE,6647,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,OTHER,323,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,PARKING,2105,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,SANITATION,396,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,SNOW_ICE,12,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,SOCIAL,268,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-05,STREET,429,0.6,-2.1,0.0,0.0,Sunday,True
2025-01-06,BUILDING,2353,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,FLOODING,63,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,HEAT,2515,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,NOISE,4947,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,OTHER,422,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,PARKING,2072,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,SANITATION,460,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,SNOW_ICE,156,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,SOCIAL,312,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-06,STREET,841,-1.0,-5.5,2.0,23.0,Monday,False
2025-01-07,BUILDING,2656,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,FLOODING,44,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,HEAT,3692,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,NOISE,3788,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,OTHER,396,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,PARKING,2328,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,SANITATION,393,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,SNOW_ICE,362,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,SOCIAL,343,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-07,STREET,1021,0.6,-7.1,0.0,0.0,Tuesday,False
2025-01-08,BUILDING,2545,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,FLOODING,52,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,HEAT,3880,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,NOISE,2552,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,OTHER,461,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,PARKING,2242,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,SANITATION,403,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,SNOW_ICE,51,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,SOCIAL,280,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-08,STREET,853,-1.0,-4.9,0.0,0.0,Wednesday,False
2025-01-09,BUILDING,2758,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,FLOODING,45,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,HEAT,3627,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,NOISE,3956,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,OTHER,429,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,PARKING,2232,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,SANITATION,519,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,SNOW_ICE,36,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,SOCIAL,283,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-09,STREET,1021,0.6,-5.5,0.0,0.0,Thursday,False
2025-01-10,BUILDING,2170,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,FLOODING,53,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,HEAT,2108,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,NOISE,5362,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,OTHER,483,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,PARKING,2355,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,SANITATION,601,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,SNOW_ICE,19,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,SOCIAL,370,3.9,-2.7,0.0,0.0,Friday,False
2025-01-10,STREET,699,3.9,-2.7,0.0,0.0,Friday,False
2025-01-11,BUILDING,1217,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,FLOODING,23,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,HEAT,1445,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,NOISE,5162,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,OTHER,320,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,PARKING,2085,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,SANITATION,512,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,SNOW_ICE,2,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,SOCIAL,292,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-11,STREET,362,2.2,-2.1,0.5,13.0,Saturday,True
2025-01-12,BUILDING,1057,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,FLOODING,39,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,HEAT,1348,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,NOISE,5515,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,OTHER,394,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,PARKING,2117,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,SANITATION,531,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,SNOW_ICE,6,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,SOCIAL,278,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-12,STREET,471,5.6,-1.0,0.0,0.0,Sunday,True
2025-01-13,BUILDING,2198,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,FLOODING,65,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,HEAT,1499,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,NOISE,4440,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,OTHER,532,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,PARKING,2476,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,SANITATION,673,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,SNOW_ICE,8,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,SOCIAL,300,5.6,0.6,0.0,0.0,Monday,False
2025-01-13,STREET,858,5.6,0.6,0.0,0.0,Monday,False
